N,Song1,Song2,Algo,Embedding,Perc
0,evangelimann,mitternachtstango,KMean,300,7.25
1,evangelimann,mitternachtstango,KMean,100,1.45
2,evangelimann,mitternachtstango,KMean,200,42.03
3,evangelimann,mitternachtstango,KMean,50,7.25
4,evangelimann,mitternachtstango,KMean,150,0.0
