N,Song1,Song2,Cluster_1,Cluster_2
0,does_anybody,bali,2,2
1,alla_rancho,el_rancho_anonymous,2,2
2,chatterbox_carew,chatterbox_jerome,2,2
3,kansas,roses,2,2
4,whisper_to_me,itallcomes,3,3
5,prelude,dakota,2,2
6,amothersprayer,myownsweet,4,4
7,motheranddad,nearyou,4,4
8,goodnight,whilewedream,0,0
9,rendezvous,idreamed,4,4
10,mizpahshalom,shalom,2,2
11,evangelimann,mitternachtstango,3,3
12,hessofine,mysweetlord,0,0
13,daybyday,themetodayshow,0,0
14,keeponsinging,keeponsingingtwo,3,3
15,dirlada,loopdilove,6,6
16,pourtoi,feelings,3,3
17,tillyou,phantomoftheopera,3,3
18,greengrassgrows,superstring,5,5
19,gehtsparkasse,begood,5,5
20,heartbeat,getoveryou,5,5
21,blessees,janine,5,5
22,reich,niveau,3,3
