N,Song1,Song2,Algo,Embedding,Perc
0,lady_love,word_warning,MiniBatch1000,300,5.8
1,lady_love,word_warning,MiniBatch1000,100,2.9
2,lady_love,word_warning,MiniBatch1000,200,36.23
3,lady_love,word_warning,MiniBatch1000,50,0.0
4,lady_love,word_warning,MiniBatch1000,150,1.45
