N,Song1,Song2,Algo,Embedding,Perc
0,lifeisarock,menusong,MiniBatch1000,300,55.07
1,lifeisarock,menusong,MiniBatch1000,100,7.25
2,lifeisarock,menusong,MiniBatch1000,200,1.45
3,lifeisarock,menusong,MiniBatch1000,50,7.25
4,lifeisarock,menusong,MiniBatch1000,150,0.0
