N,Song1,Song2,Algo,Embedding,Perc
0,amothersprayer,myownsweet,MiniBatch1000,300,0.0
1,amothersprayer,myownsweet,MiniBatch1000,100,0.0
2,amothersprayer,myownsweet,MiniBatch1000,200,8.7
3,amothersprayer,myownsweet,MiniBatch1000,50,88.41
4,amothersprayer,myownsweet,MiniBatch1000,150,5.8
