N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,0,0
1,light_myLife,lady_divine_pt2,0,0
2,light_myLife,lady_divine_pt3,0,0
3,confessing,starlight,0,0
4,o_gladsome,o_light,0,0
5,lady_love,word_warning,0,0
6,whisper,wishing_song,0,0
7,chatterbox_carew,chatterbox_jerome,0,0
8,kalamazoo_arnstein,kalamazoo_warren,0,0
9,prelude,dakota,1,1
10,vagyok,perhaps,0,0
11,shepherd,beginthebeguine,0,0
12,sadness,youdbesonice,0,0
13,twilightwaltz,calledlove,0,0
14,motheranddad,nearyou,0,0
15,muehlebachbeersmith,timeformuehlebach,0,0
16,goodnight,whilewedream,0,0
17,hessofine,mysweetlord,1,1
18,jeanniemichele,themeatimetolove,0,0
19,keeponsinging,keeponsingingtwo,0,0
20,pourtoi,feelings,0,0
21,uncantoagalicia,bisschenfrieden,0,0
22,es,hey,0,0
23,greengrassgrows,superstring,0,0
24,whereareyounow,whereareyou,1,1
25,gehtsparkasse,begood,1,1
26,heartbeat,getoveryou,1,1
27,gumtree,downunder,0,0
28,blessees,janine,0,0
