N,Song1,Song2,Algo,Embedding,Perc
0,motheranddad,nearyou,Spectral,300,46.38
1,motheranddad,nearyou,Spectral,100,2.9
2,motheranddad,nearyou,Spectral,200,4.35
3,motheranddad,nearyou,Spectral,50,1.45
4,motheranddad,nearyou,Spectral,150,5.8
