N,Song1,Song2,Algo,Embedding,Perc
0,evangelimann,mitternachtstango,Spectral,300,7.25
1,evangelimann,mitternachtstango,Spectral,100,4.35
2,evangelimann,mitternachtstango,Spectral,200,0.0
3,evangelimann,mitternachtstango,Spectral,50,1.45
4,evangelimann,mitternachtstango,Spectral,150,4.35
