N,Song1,Song2,Algo,Embedding,Perc
0,hessofine,mysweetlord,Spectral,300,14.49
1,hessofine,mysweetlord,Spectral,100,8.7
2,hessofine,mysweetlord,Spectral,200,18.84
3,hessofine,mysweetlord,Spectral,50,1.45
4,hessofine,mysweetlord,Spectral,150,28.99
