N,Song1,Song2,Algo,Embedding,Perc
0,sognonostalgico,girlinthedark,Spectral,300,5.8
1,sognonostalgico,girlinthedark,Spectral,100,49.28
2,sognonostalgico,girlinthedark,Spectral,200,0.0
3,sognonostalgico,girlinthedark,Spectral,50,20.29
4,sognonostalgico,girlinthedark,Spectral,150,2.9
