N,Song1,Song2,Algo,Embedding,Perc
0,uncantoagalicia,bisschenfrieden,Spectral,300,15.94
1,uncantoagalicia,bisschenfrieden,Spectral,100,0.0
2,uncantoagalicia,bisschenfrieden,Spectral,200,11.59
3,uncantoagalicia,bisschenfrieden,Spectral,50,98.55
4,uncantoagalicia,bisschenfrieden,Spectral,150,26.09
