N,Song1,Song2,Algo,Embedding,Perc
0,kalamazoo_arnstein,kalamazoo_warren,Spectral,300,18.84
1,kalamazoo_arnstein,kalamazoo_warren,Spectral,100,2.9
2,kalamazoo_arnstein,kalamazoo_warren,Spectral,200,7.25
3,kalamazoo_arnstein,kalamazoo_warren,Spectral,50,2.9
4,kalamazoo_arnstein,kalamazoo_warren,Spectral,150,17.39
