N,Song1,Song2,Algo,Embedding,Perc
0,letitend,howdeepisyourlove,Spectral,300,2.9
1,letitend,howdeepisyourlove,Spectral,100,8.7
2,letitend,howdeepisyourlove,Spectral,200,2.9
3,letitend,howdeepisyourlove,Spectral,50,1.45
4,letitend,howdeepisyourlove,Spectral,150,2.9
