N,Song1,Song2,Algo,Embedding,Perc
0,es,hey,Spectral,300,18.84
1,es,hey,Spectral,100,26.09
2,es,hey,Spectral,200,33.33
3,es,hey,Spectral,50,23.19
4,es,hey,Spectral,150,5.8
