N,Song1,Song2,Algo,Embedding,Perc
0,rendezvous,idreamed,Spectral,300,2.9
1,rendezvous,idreamed,Spectral,100,40.58
2,rendezvous,idreamed,Spectral,200,10.14
3,rendezvous,idreamed,Spectral,50,1.45
4,rendezvous,idreamed,Spectral,150,2.9
