N,Song1,Song2,Algo,Embedding,Perc
0,messiah,fence,Spectral,300,2.9
1,messiah,fence,Spectral,100,0.0
2,messiah,fence,Spectral,200,0.0
3,messiah,fence,Spectral,50,1.45
4,messiah,fence,Spectral,150,1.45
