N,Song1,Song2,Algo,Embedding,Perc
0,mojoworkout,gotmymojoworking,Spectral,300,2.9
1,mojoworkout,gotmymojoworking,Spectral,100,8.7
2,mojoworkout,gotmymojoworking,Spectral,200,10.14
3,mojoworkout,gotmymojoworking,Spectral,50,4.35
4,mojoworkout,gotmymojoworking,Spectral,150,4.35
