N,Song1,Song2,Algo,Embedding,Perc
0,shepherd,beginthebeguine,Spectral,300,18.84
1,shepherd,beginthebeguine,Spectral,100,0.0
2,shepherd,beginthebeguine,Spectral,200,15.94
3,shepherd,beginthebeguine,Spectral,50,1.45
4,shepherd,beginthebeguine,Spectral,150,7.25
