N,Song1,Song2,Algo,Embedding,Perc
0,amothersprayer,myownsweet,Spectral,300,4.35
1,amothersprayer,myownsweet,Spectral,100,5.8
2,amothersprayer,myownsweet,Spectral,200,2.9
3,amothersprayer,myownsweet,Spectral,50,1.45
4,amothersprayer,myownsweet,Spectral,150,2.9
