N,Song1,Song2,Algo,Embedding,Perc
0,sadness,youdbesonice,Spectral,300,5.8
1,sadness,youdbesonice,Spectral,100,5.8
2,sadness,youdbesonice,Spectral,200,0.0
3,sadness,youdbesonice,Spectral,50,7.25
4,sadness,youdbesonice,Spectral,150,59.42
