N,Song1,Song2,Algo,Embedding,Perc
0,twilightwaltz,calledlove,Spectral,300,5.8
1,twilightwaltz,calledlove,Spectral,100,1.45
2,twilightwaltz,calledlove,Spectral,200,0.0
3,twilightwaltz,calledlove,Spectral,50,1.45
4,twilightwaltz,calledlove,Spectral,150,4.35
