N,Song1,Song2,Algo,Embedding,Perc
0,whereareyounow,whereareyou,Spectral,300,11.59
1,whereareyounow,whereareyou,Spectral,100,20.29
2,whereareyounow,whereareyou,Spectral,200,1.45
3,whereareyounow,whereareyou,Spectral,50,18.84
4,whereareyounow,whereareyou,Spectral,150,7.25
