N,Song1,Song2,Algo,Embedding,Perc
0,greengrassgrows,superstring,Spectral,300,18.84
1,greengrassgrows,superstring,Spectral,100,2.9
2,greengrassgrows,superstring,Spectral,200,24.64
3,greengrassgrows,superstring,Spectral,50,1.45
4,greengrassgrows,superstring,Spectral,150,0.0
