N,Song1,Song2,Algo,Embedding,Perc
0,chatterbox_carew,chatterbox_jerome,Spectral,300,5.8
1,chatterbox_carew,chatterbox_jerome,Spectral,100,23.19
2,chatterbox_carew,chatterbox_jerome,Spectral,200,4.35
3,chatterbox_carew,chatterbox_jerome,Spectral,50,11.59
4,chatterbox_carew,chatterbox_jerome,Spectral,150,0.0
