N,Song1,Song2,Algo,Embedding,Perc
0,pourtoi,feelings,Spectral,300,13.04
1,pourtoi,feelings,Spectral,100,2.9
2,pourtoi,feelings,Spectral,200,0.0
3,pourtoi,feelings,Spectral,50,1.45
4,pourtoi,feelings,Spectral,150,8.7
