N,Song1,Song2,Algo,Embedding,Perc
0,muehlebachbeersmith,timeformuehlebach,Spectral,300,14.49
1,muehlebachbeersmith,timeformuehlebach,Spectral,100,7.25
2,muehlebachbeersmith,timeformuehlebach,Spectral,200,0.0
3,muehlebachbeersmith,timeformuehlebach,Spectral,50,1.45
4,muehlebachbeersmith,timeformuehlebach,Spectral,150,7.25
