N,Song1,Song2,Algo,Embedding,Perc
0,keeponsinging,keeponsingingtwo,Spectral,300,14.49
1,keeponsinging,keeponsingingtwo,Spectral,100,1.45
2,keeponsinging,keeponsingingtwo,Spectral,200,18.84
3,keeponsinging,keeponsingingtwo,Spectral,50,0.0
4,keeponsinging,keeponsingingtwo,Spectral,150,2.9
