N,Song1,Song2,Algo,Embedding,Perc
0,jeanniemichele,themeatimetolove,Agglomerative,300,0.0
1,jeanniemichele,themeatimetolove,Agglomerative,100,1.45
2,jeanniemichele,themeatimetolove,Agglomerative,200,13.04
3,jeanniemichele,themeatimetolove,Agglomerative,50,5.8
4,jeanniemichele,themeatimetolove,Agglomerative,150,31.88
