N,Song1,Song2,Algo,Embedding,Perc
0,whereareyounow,whereareyou,Agglomerative,300,1.45
1,whereareyounow,whereareyou,Agglomerative,100,4.35
2,whereareyounow,whereareyou,Agglomerative,200,0.0
3,whereareyounow,whereareyou,Agglomerative,50,0.0
4,whereareyounow,whereareyou,Agglomerative,150,65.22
