N,Song1,Song2,Algo,Embedding,Perc
0,hessofine,mysweetlord,Agglomerative,300,0.0
1,hessofine,mysweetlord,Agglomerative,100,98.55
2,hessofine,mysweetlord,Agglomerative,200,1.45
3,hessofine,mysweetlord,Agglomerative,50,18.84
4,hessofine,mysweetlord,Agglomerative,150,0.0
