N,Song1,Song2,Algo,Embedding,Perc
0,vagyok,perhaps,Agglomerative,300,4.35
1,vagyok,perhaps,Agglomerative,100,1.45
2,vagyok,perhaps,Agglomerative,200,13.04
3,vagyok,perhaps,Agglomerative,50,1.45
4,vagyok,perhaps,Agglomerative,150,1.45
