N,Song1,Song2,Algo,Embedding,Perc
0,shepherd,beginthebeguine,Agglomerative,300,4.35
1,shepherd,beginthebeguine,Agglomerative,100,14.49
2,shepherd,beginthebeguine,Agglomerative,200,0.0
3,shepherd,beginthebeguine,Agglomerative,50,0.0
4,shepherd,beginthebeguine,Agglomerative,150,0.0
