N,Song1,Song2,Algo,Embedding,Perc
0,whisper_to_me,itallcomes,MiniBatch500,300,4.35
1,whisper_to_me,itallcomes,MiniBatch500,100,2.9
2,whisper_to_me,itallcomes,MiniBatch500,200,13.04
3,whisper_to_me,itallcomes,MiniBatch500,50,10.14
4,whisper_to_me,itallcomes,MiniBatch500,150,4.35
