N,Song1,Song2,Algo,Embedding,Perc
0,hessofine,mysweetlord,MiniBatch500,300,24.64
1,hessofine,mysweetlord,MiniBatch500,100,71.01
2,hessofine,mysweetlord,MiniBatch500,200,18.84
3,hessofine,mysweetlord,MiniBatch500,50,20.29
4,hessofine,mysweetlord,MiniBatch500,150,0.0
