N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,4,4
1,light_myLife,lady_divine_pt2,4,4
2,light_myLife,lady_divine_pt3,4,4
3,confessing,starlight,4,4
4,o_gladsome,o_light,4,4
5,lady_love,word_warning,4,4
6,whisper,wishing_song,4,4
7,does_anybody,bali,4,4
8,spider,desert_song,4,4
9,old_eli,someday_prince,4,4
10,chatterbox_carew,chatterbox_jerome,4,4
11,kansas,roses,4,4
12,whisper_to_me,itallcomes,4,4
13,messiah,fence,4,4
14,amothersprayer,myownsweet,4,4
15,sadness,youdbesonice,4,4
16,twilightwaltz,calledlove,4,4
17,motheranddad,nearyou,4,4
18,tonighthesailedagain,iloveyouyesido,4,4
19,mygodandi,mygodanditwo,4,4
20,rendezvous,idreamed,4,4
21,mizpahshalom,shalom,4,4
22,evangelimann,mitternachtstango,4,4
23,mojoworkout,gotmymojoworking,4,4
24,hessofine,mysweetlord,4,4
25,keeponsinging,keeponsingingtwo,4,4
26,letitend,howdeepisyourlove,4,4
27,pourtoi,feelings,4,4
28,uncantoagalicia,bisschenfrieden,4,4
29,lifeisarock,menusong,4,4
30,es,hey,4,4
31,tillyou,phantomoftheopera,4,4
32,ithinkaboutyou,ithinkaboutyoutwo,4,4
33,greengrassgrows,superstring,0,0
34,whereareyounow,whereareyou,4,4
35,heartbeat,getoveryou,3,3
36,blessees,janine,4,4
37,reich,niveau,4,4
