N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,5,5
1,light_myLife,lady_divine_pt2,5,5
2,confessing,starlight,5,5
3,o_gladsome,o_light,5,5
4,lady_love,word_warning,5,5
5,whisper,wishing_song,5,5
6,does_anybody,bali,5,5
7,spider,desert_song,5,5
8,old_eli,someday_prince,5,5
9,chatterbox_carew,chatterbox_jerome,5,5
10,kansas,roses,5,5
11,whisper_to_me,itallcomes,5,5
12,messiah,fence,5,5
13,amothersprayer,myownsweet,5,5
14,sadness,youdbesonice,5,5
15,twilightwaltz,calledlove,5,5
16,motheranddad,nearyou,5,5
17,tonighthesailedagain,iloveyouyesido,5,5
18,mygodandi,mygodanditwo,5,5
19,rendezvous,idreamed,5,5
20,mizpahshalom,shalom,5,5
21,evangelimann,mitternachtstango,5,5
22,mojoworkout,gotmymojoworking,5,5
23,sognonostalgico,girlinthedark,5,5
24,hessofine,mysweetlord,5,5
25,keeponsinging,keeponsingingtwo,5,5
26,letitend,howdeepisyourlove,5,5
27,pourtoi,feelings,5,5
28,uncantoagalicia,bisschenfrieden,5,5
29,lifeisarock,menusong,5,5
30,es,hey,5,5
31,tillyou,phantomoftheopera,5,5
32,ithinkaboutyou,ithinkaboutyoutwo,5,5
33,greengrassgrows,superstring,0,0
34,whereareyounow,whereareyou,5,5
35,heartbeat,getoveryou,4,4
36,blessees,janine,5,5
37,reich,niveau,5,5
