N,Song1,Song2,Algo,Embedding,Perc
0,whisper_to_me,itallcomes,MiniBatch250,300,0.0
1,whisper_to_me,itallcomes,MiniBatch250,100,1.45
2,whisper_to_me,itallcomes,MiniBatch250,200,1.45
3,whisper_to_me,itallcomes,MiniBatch250,50,0.0
4,whisper_to_me,itallcomes,MiniBatch250,150,1.45
