N,Song1,Song2,Algo,Embedding,Perc
0,light_myLife,lady_divine_pt3,MiniBatch250,300,13.04
1,light_myLife,lady_divine_pt3,MiniBatch250,100,1.45
2,light_myLife,lady_divine_pt3,MiniBatch250,200,33.33
3,light_myLife,lady_divine_pt3,MiniBatch250,50,26.09
4,light_myLife,lady_divine_pt3,MiniBatch250,150,1.45
