N,Song1,Song2,Algo,Embedding,Perc
0,does_anybody,bali,GaussianMM,300,10.14
1,does_anybody,bali,GaussianMM,100,1.45
2,does_anybody,bali,GaussianMM,200,33.33
3,does_anybody,bali,GaussianMM,50,60.87
4,does_anybody,bali,GaussianMM,150,2.9
