N,Song1,Song2,Algo,Embedding,Perc
0,motheranddad,nearyou,GaussianMM,300,7.25
1,motheranddad,nearyou,GaussianMM,100,10.14
2,motheranddad,nearyou,GaussianMM,200,46.38
3,motheranddad,nearyou,GaussianMM,50,68.12
4,motheranddad,nearyou,GaussianMM,150,24.64
