N,Song1,Song2,Algo,Embedding,Perc
0,sadness,youdbesonice,BIRCH,300,0.0
1,sadness,youdbesonice,BIRCH,100,0.0
2,sadness,youdbesonice,BIRCH,200,0.0
3,sadness,youdbesonice,BIRCH,50,7.25
4,sadness,youdbesonice,BIRCH,150,27.54
