N,Song1,Song2,Algo,Embedding,Perc
0,whisper_to_me,itallcomes,BIRCH,300,0.0
1,whisper_to_me,itallcomes,BIRCH,100,1.45
2,whisper_to_me,itallcomes,BIRCH,200,2.9
3,whisper_to_me,itallcomes,BIRCH,50,0.0
4,whisper_to_me,itallcomes,BIRCH,150,4.35
