N,Song1,Song2,Algo,Embedding,Perc
0,gumtree,downunder,BIRCH,300,10.14
1,gumtree,downunder,BIRCH,100,2.9
2,gumtree,downunder,BIRCH,200,0.0
3,gumtree,downunder,BIRCH,50,27.54
4,gumtree,downunder,BIRCH,150,0.0
