N,Song1,Song2,Algo,Embedding,Perc
0,goodnight,whilewedream,BIRCH,300,18.84
1,goodnight,whilewedream,BIRCH,100,2.9
2,goodnight,whilewedream,BIRCH,200,20.29
3,goodnight,whilewedream,BIRCH,50,0.0
4,goodnight,whilewedream,BIRCH,150,0.0
