N,Song1,Song2,Algo,Embedding,Perc
0,whereareyounow,whereareyou,BIRCH,300,1.45
1,whereareyounow,whereareyou,BIRCH,100,4.35
2,whereareyounow,whereareyou,BIRCH,200,4.35
3,whereareyounow,whereareyou,BIRCH,50,0.0
4,whereareyounow,whereareyou,BIRCH,150,4.35
