N,Song1,Song2,Algo,Embedding,Perc
0,mizpahshalom,shalom,BIRCH,300,0.0
1,mizpahshalom,shalom,BIRCH,100,0.0
2,mizpahshalom,shalom,BIRCH,200,0.0
3,mizpahshalom,shalom,BIRCH,50,0.0
4,mizpahshalom,shalom,BIRCH,150,0.0
