N,Song1,Song2,Algo,Embedding,Perc
0,shepherd,beginthebeguine,BIRCH,300,5.8
1,shepherd,beginthebeguine,BIRCH,100,1.45
2,shepherd,beginthebeguine,BIRCH,200,37.68
3,shepherd,beginthebeguine,BIRCH,50,0.0
4,shepherd,beginthebeguine,BIRCH,150,4.35
