N,Song1,Song2,Algo,Embedding,Perc
0,es,hey,BIRCH,300,0.0
1,es,hey,BIRCH,100,4.35
2,es,hey,BIRCH,200,86.96
3,es,hey,BIRCH,50,15.94
4,es,hey,BIRCH,150,1.45
