N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,1,1
1,light_myLife,lady_divine_pt2,1,1
2,lady_love,word_warning,1,1
3,shepherd,beginthebeguine,1,1
4,sadness,youdbesonice,3,3
5,motheranddad,nearyou,1,1
6,mizpahshalom,shalom,1,1
7,evangelimann,mitternachtstango,1,1
8,dirlada,loopdilove,4,4
9,letitend,howdeepisyourlove,4,4
10,uncantoagalicia,bisschenfrieden,3,3
11,lifeisarock,menusong,2,2
12,es,hey,1,1
13,ithinkaboutyou,ithinkaboutyoutwo,1,1
14,gehtsparkasse,begood,3,3
15,heartbeat,getoveryou,3,3
16,blessees,janine,3,3
