N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,0,0
1,light_myLife,lady_divine_pt2,0,0
2,lady_love,word_warning,0,0
3,spider,desert_song,1,1
4,alla_rancho,el_rancho_anonymous,0,0
5,chatterbox_carew,chatterbox_jerome,1,1
6,whisper_to_me,itallcomes,0,0
7,vagyok,perhaps,0,0
8,messiah,fence,0,0
9,shepherd,beginthebeguine,0,0
10,twilightwaltz,calledlove,1,1
11,motheranddad,nearyou,0,0
12,tonighthesailedagain,iloveyouyesido,0,0
13,muehlebachbeersmith,timeformuehlebach,1,1
14,mizpahshalom,shalom,0,0
15,evangelimann,mitternachtstango,0,0
16,mojoworkout,gotmymojoworking,1,1
17,jeanniemichele,themeatimetolove,1,1
18,daybyday,themetodayshow,0,0
19,dirlada,loopdilove,1,1
20,letitend,howdeepisyourlove,1,1
21,pourtoi,feelings,1,1
22,lifeisarock,menusong,1,1
23,es,hey,0,0
24,ithinkaboutyou,ithinkaboutyoutwo,0,0
25,greengrassgrows,superstring,1,1
26,gehtsparkasse,begood,1,1
27,heartbeat,getoveryou,1,1
28,blessees,janine,1,1
