N,Song1,Song2,Algo,Embedding,Perc
0,es,hey,MiniBatch100,300,21.74
1,es,hey,MiniBatch100,100,1.45
2,es,hey,MiniBatch100,200,1.45
3,es,hey,MiniBatch100,50,0.0
4,es,hey,MiniBatch100,150,4.35
