N,Song1,Song2,Algo,Embedding,Perc
0,mygodandi,mygodanditwo,MiniBatch100,300,0.0
1,mygodandi,mygodanditwo,MiniBatch100,100,13.04
2,mygodandi,mygodanditwo,MiniBatch100,200,10.14
3,mygodandi,mygodanditwo,MiniBatch100,50,0.0
4,mygodandi,mygodanditwo,MiniBatch100,150,0.0
