N,Song1,Song2,Algo,Embedding,Perc
0,reich,niveau,MiniBatch100,300,73.91
1,reich,niveau,MiniBatch100,100,13.04
2,reich,niveau,MiniBatch100,200,46.38
3,reich,niveau,MiniBatch100,50,52.17
4,reich,niveau,MiniBatch100,150,1.45
