N,Song1,Song2,Algo,Embedding,Perc
0,light_myLife,lady_divine_pt1,BIRCH,300,7.25
1,light_myLife,lady_divine_pt1,BIRCH,100,0.0
2,light_myLife,lady_divine_pt1,BIRCH,200,0.0
3,light_myLife,lady_divine_pt1,BIRCH,50,0.0
4,light_myLife,lady_divine_pt1,BIRCH,150,4.35
