N,Song1,Song2,Algo,Embedding,Perc
0,tonighthesailedagain,iloveyouyesido,BIRCH,300,20.29
1,tonighthesailedagain,iloveyouyesido,BIRCH,100,0.0
2,tonighthesailedagain,iloveyouyesido,BIRCH,200,2.9
3,tonighthesailedagain,iloveyouyesido,BIRCH,50,0.0
4,tonighthesailedagain,iloveyouyesido,BIRCH,150,0.0
