N,Song1,Song2,Algo,Embedding,Perc
0,shepherd,beginthebeguine,BIRCH,300,2.9
1,shepherd,beginthebeguine,BIRCH,100,2.9
2,shepherd,beginthebeguine,BIRCH,200,0.0
3,shepherd,beginthebeguine,BIRCH,50,2.9
4,shepherd,beginthebeguine,BIRCH,150,14.49
