N,Song1,Song2,Algo,Embedding,Perc
0,old_eli,someday_prince,BIRCH,300,0.0
1,old_eli,someday_prince,BIRCH,100,2.9
2,old_eli,someday_prince,BIRCH,200,10.14
3,old_eli,someday_prince,BIRCH,50,1.45
4,old_eli,someday_prince,BIRCH,150,1.45
