N,Song1,Song2,Algo,Embedding,Perc
0,lady_love,word_warning,BIRCH,300,2.9
1,lady_love,word_warning,BIRCH,100,18.84
2,lady_love,word_warning,BIRCH,200,44.93
3,lady_love,word_warning,BIRCH,50,8.7
4,lady_love,word_warning,BIRCH,150,4.35
