N,Song1,Song2,Algo,Embedding,Perc
0,alla_rancho,el_rancho_anonymous,BIRCH,300,13.04
1,alla_rancho,el_rancho_anonymous,BIRCH,100,1.45
2,alla_rancho,el_rancho_anonymous,BIRCH,200,0.0
3,alla_rancho,el_rancho_anonymous,BIRCH,50,18.84
4,alla_rancho,el_rancho_anonymous,BIRCH,150,1.45
