N,Song1,Song2,Algo,Embedding,Perc
0,keeponsinging,keeponsingingtwo,BIRCH,300,0.0
1,keeponsinging,keeponsingingtwo,BIRCH,100,98.55
2,keeponsinging,keeponsingingtwo,BIRCH,200,1.45
3,keeponsinging,keeponsingingtwo,BIRCH,50,34.78
4,keeponsinging,keeponsingingtwo,BIRCH,150,2.9
