N,Song1,Song2,Algo,Embedding,Perc
0,whisper,wishing_song,BIRCH,300,0.0
1,whisper,wishing_song,BIRCH,100,1.45
2,whisper,wishing_song,BIRCH,200,0.0
3,whisper,wishing_song,BIRCH,50,0.0
4,whisper,wishing_song,BIRCH,150,1.45
