N,Song1,Song2,Algo,Embedding,Perc
0,uncantoagalicia,bisschenfrieden,MiniBatch500,300,2.9
1,uncantoagalicia,bisschenfrieden,MiniBatch500,100,11.59
2,uncantoagalicia,bisschenfrieden,MiniBatch500,200,8.7
3,uncantoagalicia,bisschenfrieden,MiniBatch500,50,73.91
4,uncantoagalicia,bisschenfrieden,MiniBatch500,150,15.94
