N,Song1,Song2,Algo,Embedding,Perc
0,prelude,dakota,MiniBatch500,300,5.8
1,prelude,dakota,MiniBatch500,100,4.35
2,prelude,dakota,MiniBatch500,200,13.04
3,prelude,dakota,MiniBatch500,50,0.0
4,prelude,dakota,MiniBatch500,150,4.35
