N,Song1,Song2,Algo,Embedding,Perc
0,kansas,roses,MiniBatch500,300,13.04
1,kansas,roses,MiniBatch500,100,39.13
2,kansas,roses,MiniBatch500,200,15.94
3,kansas,roses,MiniBatch500,50,27.54
4,kansas,roses,MiniBatch500,150,0.0
